17.030600 63.028930 0.025 3.3065
17.094720 63.011770 0.025 3.2943
17.222750 62.977380 0.025 3.2646
17.477900 62.908250 0.025 3.1888
17.984540 62.768660 0.025 3.0301
10.906350 64.456850 0.077 3.3629
10.924540 64.453190 0.077 3.2591
10.946330 64.448790 0.077 3.2736
10.964510 64.445120 0.077 3.3412
10.982680 64.441450 0.077 3.3039
11.000850 64.437780 0.077 3.2715
11.019010 64.434110 0.077 3.2532
11.037160 64.430430 0.077 3.2552
11.055310 64.426750 0.077 3.2790
11.077200 64.422310 0.077 3.3206
11.095340 64.418630 0.077 3.3716
11.113470 64.414940 0.077 3.3899
11.131600 64.411250 0.077 3.3424
11.161420 64.405180 0.077 3.3297
11.179530 64.401490 0.077 3.3805
11.197650 64.397790 0.077 3.2937
11.215750 64.394090 0.077 3.2341
11.233860 64.390390 0.077 3.1687
11.251950 64.386690 0.077 3.0943
11.270050 64.382980 0.077 3.0089
11.288140 64.379280 0.077 2.9132
11.312710 64.374230 0.077 2.8127
11.330790 64.370520 0.077 2.7069
11.348860 64.366800 0.077 2.6668
11.366930 64.363090 0.077 2.8038
11.392770 64.357760 0.077 2.8810
11.410830 64.354040 0.077 2.8893
11.428880 64.350320 0.077 2.7888
11.446920 64.346590 0.077 2.7392
11.479350 64.339880 0.077 2.7728
11.497390 64.336150 0.077 2.9121
11.515410 64.332410 0.077 2.8313
11.533430 64.328670 0.077 2.7244
11.558190 64.323540 0.077 2.7379
11.576200 64.319790 0.077 2.8922
11.594200 64.316050 0.077 2.7540
11.612200 64.312300 0.077 2.6069
11.630200 64.308550 0.077 2.4812
11.648190 64.304800 0.077 2.3875
11.677160 64.298750 0.077 2.3178
11.695140 64.294990 0.077 2.2524
11.713110 64.291230 0.077 2.2328
11.734230 64.286810 0.077 2.2756
11.754520 64.282560 0.077 2.4215
11.774810 64.278300 0.077 2.4093
11.795100 64.274040 0.077 2.3927
11.815380 64.269780 0.077 2.3871
11.835650 64.265510 0.077 2.3979
11.855910 64.261240 0.077 2.4231
11.876170 64.256970 0.077 2.4575
11.896430 64.252700 0.077 2.4963
11.916670 64.248420 0.077 2.5344
11.936840 64.244160 0.077 2.5668
11.954750 64.240370 0.077 2.5861
11.972650 64.236580 0.077 2.5686
11.991320 64.232620 0.077 2.2025
12.009210 64.228820 0.077 1.9419
12.027090 64.225020 0.077 2.0219
12.044980 64.221220 0.077 2.3057
12.066820 64.216580 0.077 2.7325
12.084690 64.212770 0.077 3.2507
12.102560 64.208960 0.077 3.3874
12.120420 64.205150 0.077 3.3579
12.138280 64.201340 0.077 3.3040
12.156130 64.197530 0.077 3.2515
12.180700 64.192270 0.077 3.2101
12.198540 64.188450 0.077 3.1721
12.216370 64.184630 0.077 3.1289
12.239390 64.179700 0.077 3.0713
12.257210 64.175870 0.077 3.0110
12.275030 64.172040 0.077 2.9199
12.292850 64.168210 0.077 2.8251
12.320950 64.162160 0.077 2.7053
12.338750 64.158320 0.077 2.5575
12.356540 64.154490 0.077 2.5484
12.374330 64.150650 0.077 2.6117
12.392120 64.146800 0.077 2.7110
12.415070 64.141840 0.077 2.8322
12.432850 64.137990 0.077 3.0054
12.450620 64.134140 0.077 3.1118
12.468380 64.130290 0.077 3.1767
12.486140 64.126430 0.077 3.2504
12.503900 64.122580 0.077 3.3317
12.521650 64.118720 0.077 3.4180
12.539390 64.114860 0.077 3.5055
12.557130 64.111000 0.077 3.5885
12.591020 64.103610 0.077 3.6603
12.608740 64.099740 0.077 3.7242
12.626470 64.095870 0.077 3.6684
12.649050 64.090930 0.077 3.1791
12.666760 64.087050 0.077 2.8769
12.684470 64.083180 0.077 2.8284
12.702170 64.079300 0.077 2.8347
12.719860 64.075410 0.077 2.8675
12.737550 64.071530 0.077 2.9199
12.755230 64.067640 0.077 2.9845
12.772910 64.063750 0.077 3.0542
12.791330 64.059700 0.077 3.1213
12.809000 64.055810 0.077 3.1774
12.826660 64.051910 0.077 3.2123
12.844320 64.048010 0.077 3.2296
12.861980 64.044110 0.077 3.2374
12.879630 64.040210 0.077 3.2422
12.897270 64.036310 0.077 3.2481
12.914910 64.032400 0.077 3.2562
12.941500 64.026510 0.077 3.2656
12.959130 64.022600 0.077 3.2720
12.976750 64.018680 0.077 3.2398
12.994880 64.014650 0.077 2.9980
13.012490 64.010740 0.077 2.7171
13.030100 64.006820 0.077 2.7735
13.047700 64.002890 0.077 2.9000
13.065300 63.998970 0.077 3.0259
13.082890 63.995040 0.077 3.1181
13.103350 63.990470 0.077 3.1735
13.120930 63.986540 0.077 3.1984
13.138510 63.982610 0.077 3.1714
13.156080 63.978680 0.077 3.1073
13.173650 63.974740 0.077 3.0429
13.202760 63.968210 0.077 2.9982
13.220310 63.964260 0.077 2.9863
13.237860 63.960320 0.077 2.9790
13.255410 63.956370 0.077 2.9923
13.272940 63.952420 0.077 3.0258
13.301280 63.946040 0.077 3.0657
13.318800 63.942080 0.077 3.1095
13.340680 63.937140 0.077 3.0969
13.358200 63.933180 0.077 2.8189
13.375710 63.929220 0.077 2.8764
13.409490 63.921570 0.077 2.9760
13.426980 63.917600 0.077 3.0587
13.444470 63.913630 0.077 2.9479
13.476850 63.906270 0.077 2.7844
13.494330 63.902300 0.077 2.5756
13.511800 63.898320 0.077 2.4440
13.532550 63.893590 0.077 2.5302
13.550010 63.889610 0.077 2.9973
13.571160 63.884780 0.077 3.2009
13.588610 63.880790 0.077 2.8529
13.622500 63.873040 0.077 2.5847
13.647570 63.867300 0.077 2.6143
13.664990 63.863300 0.077 3.4386
13.682420 63.859300 0.077 3.5123
13.699830 63.855300 0.077 3.5910
13.717250 63.851300 0.077 3.7261
13.735090 63.847200 0.077 3.8678
13.753460 63.842970 0.077 3.9560
13.759620 63.841550 0.077 3.9338
13.777020 63.837540 0.077 3.3526
13.794410 63.833530 0.077 3.3422
13.811790 63.829510 0.077 3.3252
13.829170 63.825500 0.077 3.2962
13.846550 63.821480 0.077 3.2557
13.863920 63.817460 0.077 3.2076
13.881280 63.813440 0.077 3.1600
13.914210 63.805800 0.077 3.1231
13.931560 63.801780 0.077 3.1024
13.948910 63.797750 0.077 3.1999
13.966250 63.793710 0.077 3.4083
13.983580 63.789680 0.077 3.5659
14.000910 63.785640 0.077 3.6810
14.019920 63.781210 0.077 3.7312
14.021680 63.780800 0.077 3.6481
14.039000 63.776760 0.077 3.5241
14.056320 63.772720 0.077 3.4916
14.073630 63.768670 0.077 3.4926
14.090930 63.764630 0.077 3.4843
14.108230 63.760580 0.077 3.4575
14.125530 63.756530 0.077 3.4140
14.142820 63.752480 0.077 3.3569
14.160100 63.748420 0.077 3.2878
14.179640 63.743830 0.077 3.2067
14.196920 63.739770 0.077 3.1094
14.225670 63.733010 0.077 2.9543
14.258410 63.725300 0.077 1.7632
14.275660 63.721230 0.077 3.2269
14.292900 63.717160 0.077 3.4628
14.310140 63.713090 0.077 3.4553
14.327380 63.709010 0.077 3.3973
14.344610 63.704930 0.077 3.2982
14.361840 63.700860 0.077 3.1707
14.379060 63.696770 0.077 3.0274
14.396270 63.692690 0.077 2.8798
14.426720 63.685460 0.077 2.7392
14.443920 63.681380 0.077 2.5807
14.465760 63.676180 0.077 2.5459
14.470450 63.675060 0.077 3.3620
14.487640 63.670970 0.077 2.7031
14.519550 63.663360 0.077 2.7404
14.536730 63.659260 0.077 3.3884
14.570630 63.651160 0.077 3.3292
14.587790 63.647060 0.077 2.9883
14.604950 63.642950 0.077 2.9469
14.637600 63.635120 0.077 3.0306
14.654740 63.631010 0.077 3.1977
14.671870 63.626890 0.077 3.0992
14.693080 63.621800 0.077 2.8981
14.710200 63.617680 0.077 2.6591
14.727320 63.613560 0.077 2.7060
14.758160 63.606120 0.077 2.8839
14.775270 63.602000 0.077 3.1331
14.804110 63.595030 0.077 3.0840
14.821200 63.590900 0.077 2.7755
14.838290 63.586760 0.077 2.4973
14.855370 63.582620 0.077 2.4686
14.884910 63.575460 0.077 2.5024
14.901980 63.571320 0.077 2.5857
14.919040 63.567180 0.077 2.6539
14.939270 63.562260 0.077 2.6475
14.956330 63.558110 0.077 2.6569
14.973370 63.553960 0.077 2.6579
15.004680 63.546330 0.077 2.6451
15.021710 63.542170 0.077 2.5979
15.038740 63.538010 0.077 2.5151
15.055760 63.533850 0.077 2.4867
15.072780 63.529690 0.077 2.4628
15.089790 63.525530 0.077 2.4424
15.117680 63.518690 0.077 2.4259
15.134680 63.514530 0.077 2.4215
15.151740 63.510340 0.077 2.4834
15.184090 63.502390 0.077 3.2285
15.216410 63.494430 0.077 3.2022
15.248720 63.486470 0.077 3.1222
15.281010 63.478500 0.077 3.0180
15.313280 63.470530 0.077 2.9097
15.345540 63.462540 0.077 2.8116
15.377770 63.454550 0.077 2.7337
15.409990 63.446550 0.077 2.6808
15.442190 63.438550 0.077 2.6528
15.474450 63.430510 0.077 2.6449
15.491340 63.426300 0.077 2.6470
15.508230 63.422090 0.077 2.6406
15.525120 63.417880 0.077 2.5846
15.542000 63.413660 0.077 2.5752
15.570780 63.406460 0.077 2.5881
15.660280 63.384020 0.077 2.6806
15.749640 63.361520 0.077 2.7013
15.838850 63.338970 0.077 2.7347
15.927920 63.316360 0.077 2.7778
16.016860 63.293700 0.077 2.8291
16.105650 63.270990 0.077 2.8870
16.194290 63.248220 0.077 2.9490
16.282800 63.225400 0.077 3.0125
16.371170 63.202520 0.077 3.0743
16.459460 63.179570 0.077 3.1301
16.513600 63.165460 0.077 3.1754
16.567690 63.151320 0.077 3.2063
16.621730 63.137160 0.077 3.2311
16.675710 63.122980 0.077 3.2494
16.729640 63.108790 0.077 3.2711
16.783520 63.094570 0.077 3.2995
16.837340 63.080330 0.077 3.3348
16.891110 63.066070 0.077 3.3750
16.944820 63.051800 0.077 3.4156
16.998500 63.037490 0.077 3.4492
17.030600 63.028930 0.077 3.4639
17.094720 63.011770 0.077 3.4475
17.222750 62.977380 0.077 3.4086
17.477900 62.908250 0.077 3.3091
17.984540 62.768660 0.077 3.1007
10.906350 64.456850 0.136 3.2797
10.924540 64.453190 0.136 3.2516
10.946330 64.448790 0.136 3.3064
10.964510 64.445120 0.136 3.4153
10.982680 64.441450 0.136 3.3847
11.000850 64.437780 0.136 3.3514
11.019010 64.434110 0.136 3.3323
11.037160 64.430430 0.136 3.3362
11.055310 64.426750 0.136 3.3655
11.077200 64.422310 0.136 3.4155
11.095340 64.418630 0.136 3.4760
11.113470 64.414940 0.136 3.4976
11.131600 64.411250 0.136 3.4468
11.161420 64.405180 0.136 3.4381
11.179530 64.401490 0.136 3.5096
11.197650 64.397790 0.136 3.4149
11.215750 64.394090 0.136 3.3451
11.233860 64.390390 0.136 3.2657
11.251950 64.386690 0.136 3.1723
11.270050 64.382980 0.136 3.0617
11.288140 64.379280 0.136 2.9348
11.312710 64.374230 0.136 2.7998
11.330790 64.370520 0.136 2.6575
11.348860 64.366800 0.136 2.6062
11.366930 64.363090 0.136 2.7959
11.392770 64.357760 0.136 2.9178
11.410830 64.354040 0.136 2.9676
11.428880 64.350320 0.136 2.8687
11.446920 64.346590 0.136 2.7989
11.479350 64.339880 0.136 2.8258
11.497390 64.336150 0.136 2.9879
11.515410 64.332410 0.136 2.8859
11.533430 64.328670 0.136 2.7607
11.558190 64.323540 0.136 2.7971
11.576200 64.319790 0.136 3.0208
11.594200 64.316050 0.136 2.8704
11.612200 64.312300 0.136 2.6958
11.630200 64.308550 0.136 2.5459
11.648190 64.304800 0.136 2.4376
11.677160 64.298750 0.136 2.3635
11.695140 64.294990 0.136 2.3033
11.713110 64.291230 0.136 2.2982
11.734230 64.286810 0.136 2.3981
11.754520 64.282560 0.136 2.6480
11.774810 64.278300 0.136 2.6390
11.795100 64.274040 0.136 2.6154
11.815380 64.269780 0.136 2.5969
11.835650 64.265510 0.136 2.5917
11.855910 64.261240 0.136 2.6003
11.876170 64.256970 0.136 2.6203
11.896430 64.252700 0.136 2.6484
11.916670 64.248420 0.136 2.6805
11.936840 64.244160 0.136 2.7113
11.954750 64.240370 0.136 2.7314
11.972650 64.236580 0.136 2.7119
11.991320 64.232620 0.136 2.2806
12.009210 64.228820 0.136 2.0417
12.027090 64.225020 0.136 2.1228
12.044980 64.221220 0.136 2.3829
12.066820 64.216580 0.136 2.8038
12.084690 64.212770 0.136 3.3347
12.102560 64.208960 0.136 3.4661
12.120420 64.205150 0.136 3.4250
12.138280 64.201340 0.136 3.3588
12.156130 64.197530 0.136 3.2964
12.180700 64.192270 0.136 3.2488
12.198540 64.188450 0.136 3.2070
12.216370 64.184630 0.136 3.1643
12.239390 64.179700 0.136 3.1172
12.257210 64.175870 0.136 3.0709
12.275030 64.172040 0.136 2.9879
12.292850 64.168210 0.136 2.8999
12.320950 64.162160 0.136 2.7885
12.338750 64.158320 0.136 2.6515
12.356540 64.154490 0.136 2.6184
12.374330 64.150650 0.136 2.6544
12.392120 64.146800 0.136 2.7239
12.415070 64.141840 0.136 2.8161
12.432850 64.137990 0.136 2.9617
12.450620 64.134140 0.136 3.0691
12.468380 64.130290 0.136 3.1406
12.486140 64.126430 0.136 3.2247
12.503900 64.122580 0.136 3.3190
12.521650 64.118720 0.136 3.4201
12.539390 64.114860 0.136 3.5228
12.557130 64.111000 0.136 3.6206
12.591020 64.103610 0.136 3.7061
12.608740 64.099740 0.136 3.7865
12.626470 64.095870 0.136 3.7429
12.649050 64.090930 0.136 3.2453
12.666760 64.087050 0.136 2.9348
12.684470 64.083180 0.136 2.8793
12.702170 64.079300 0.136 2.8813
12.719860 64.075410 0.136 2.9110
12.737550 64.071530 0.136 2.9616
12.755230 64.067640 0.136 3.0253
12.772910 64.063750 0.136 3.0945
12.791330 64.059700 0.136 3.1615
12.809000 64.055810 0.136 3.2186
12.826660 64.051910 0.136 3.2579
12.844320 64.048010 0.136 3.2826
12.861980 64.044110 0.136 3.2992
12.879630 64.040210 0.136 3.3137
12.897270 64.036310 0.136 3.3298
12.914910 64.032400 0.136 3.3484
12.941500 64.026510 0.136 3.3685
12.959130 64.022600 0.136 3.3869
12.976750 64.018680 0.136 3.3639
12.994880 64.014650 0.136 3.1324
13.012490 64.010740 0.136 2.8808
13.030100 64.006820 0.136 2.9449
13.047700 64.002890 0.136 3.0716
13.065300 63.998970 0.136 3.1934
13.082890 63.995040 0.136 3.2777
13.103350 63.990470 0.136 3.3226
13.120930 63.986540 0.136 3.3331
13.138510 63.982610 0.136 3.2851
13.156080 63.978680 0.136 3.1977
13.173650 63.974740 0.136 3.1098
13.202760 63.968210 0.136 3.0447
13.220310 63.964260 0.136 3.0122
13.237860 63.960320 0.136 2.9786
13.255410 63.956370 0.136 2.9879
13.272940 63.952420 0.136 3.0281
13.301280 63.946040 0.136 3.0762
13.318800 63.942080 0.136 3.1231
13.340680 63.937140 0.136 3.0833
13.358200 63.933180 0.136 2.6470
13.375710 63.929220 0.136 2.7241
13.409490 63.921570 0.136 2.8627
13.426980 63.917600 0.136 3.0494
13.444470 63.913630 0.136 3.1203
13.476850 63.906270 0.136 2.9472
13.494330 63.902300 0.136 2.7211
13.511800 63.898320 0.136 2.6777
13.532550 63.893590 0.136 2.6877
13.550010 63.889610 0.136 3.1063
13.571160 63.884780 0.136 3.3130
13.588610 63.880790 0.136 2.9861
13.622500 63.873040 0.136 2.7392
13.647570 63.867300 0.136 2.7682
13.664990 63.863300 0.136 3.5079
13.682420 63.859300 0.136 3.5317
13.699830 63.855300 0.136 3.5930
13.717250 63.851300 0.136 3.7111
13.735090 63.847200 0.136 3.8336
13.753460 63.842970 0.136 3.8990
13.759620 63.841550 0.136 3.8394
13.777020 63.837540 0.136 3.5328
13.794410 63.833530 0.136 3.5185
13.811790 63.829510 0.136 3.4889
13.829170 63.825500 0.136 3.4403
13.846550 63.821480 0.136 3.3771
13.863920 63.817460 0.136 3.3068
13.881280 63.813440 0.136 3.2404
13.914210 63.805800 0.136 3.1913
13.931560 63.801780 0.136 3.1657
13.948910 63.797750 0.136 3.2846
13.966250 63.793710 0.136 3.5152
13.983580 63.789680 0.136 3.6751
14.000910 63.785640 0.136 3.7690
14.019920 63.781210 0.136 3.7651
14.021680 63.780800 0.136 3.5854
14.039000 63.776760 0.136 3.4203
14.056320 63.772720 0.136 3.3874
14.073630 63.768670 0.136 3.4235
14.090930 63.764630 0.136 3.4580
14.108230 63.760580 0.136 3.4696
14.125530 63.756530 0.136 3.4567
14.142820 63.752480 0.136 3.4220
14.160100 63.748420 0.136 3.3672
14.179640 63.743830 0.136 3.2935
14.196920 63.739770 0.136 3.1994
14.225670 63.733010 0.136 3.0570
14.258410 63.725300 0.136 2.0604
14.275660 63.721230 0.136 3.4201
14.292900 63.717160 0.136 3.7057
14.310140 63.713090 0.136 3.7130
14.327380 63.709010 0.136 3.6755
14.344610 63.704930 0.136 3.6016
14.361840 63.700860 0.136 3.5036
14.379060 63.696770 0.136 3.3931
14.396270 63.692690 0.136 3.2799
14.426720 63.685460 0.136 3.1737
14.443920 63.681380 0.136 3.0558
14.465760 63.676180 0.136 3.0387
14.470450 63.675060 0.136 3.4944
14.487640 63.670970 0.136 2.5169
14.519550 63.663360 0.136 2.5923
14.536730 63.659260 0.136 3.3855
14.570630 63.651160 0.136 3.3051
14.587790 63.647060 0.136 2.8970
14.604950 63.642950 0.136 2.8764
14.637600 63.635120 0.136 2.9739
14.654740 63.631010 0.136 3.1320
14.671870 63.626890 0.136 2.9607
14.693080 63.621800 0.136 2.6770
14.710200 63.617680 0.136 2.3154
14.727320 63.613560 0.136 2.4322
14.758160 63.606120 0.136 2.7502
14.775270 63.602000 0.136 3.1703
14.804110 63.595030 0.136 3.1722
14.821200 63.590900 0.136 2.8060
14.838290 63.586760 0.136 2.5075
14.855370 63.582620 0.136 2.5404
14.884910 63.575460 0.136 2.6780
14.901980 63.571320 0.136 2.9145
14.919040 63.567180 0.136 3.0164
14.939270 63.562260 0.136 2.9461
14.956330 63.558110 0.136 2.9083
14.973370 63.553960 0.136 2.8911
15.004680 63.546330 0.136 2.8841
15.021710 63.542170 0.136 2.9012
15.038740 63.538010 0.136 2.8365
15.055760 63.533850 0.136 2.8114
15.072780 63.529690 0.136 2.7948
